Subject Class,Chemical Group,ISRP Name,Newly Added,ISRP CompoundID,EPA Congener Number,Molecular Formula,MeO Pattern,Chlorine Pattern,Hydroxyl Pattern,Sulfate Pattern,MolFilePath,SDFilePath,CAS Registry Number SubjectScheme,CAS Registry Number SubjectSchemeURI,CAS Registry Number,CAS Registry Number TermURI,DSSTox Substance ID SubjectScheme,DSSTox Substance ID,DSSTox SubstanceID TermURI,InChIKey SubjectScheme,InChIKey SchemeURI,InChI Key,InChIKey TermURI,IUPAC SubjectScheme,IUPAC Name SchemeURI,IUPAC Name,PubChem CID SubjectScheme,PubChem CID SubjectSchemeURI,PubChem CID,PubChem CID TermURI,Canonical SMILES SubjectScheme,Canonical SMILES SchemeURI,Canonical SMILES
ChemicalSubstances,Polychlorinated biphenyls,PCB 94,No,,94,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,73575-55-0,https://commonchemistry.cas.org/detail?cas_rn=73575-55-0,DSSTox Substance ID,DTXSID0074217,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID0074217,InChIKey,https://registry.identifiers.org/registry/inchikey,FJUVPPYNSDTRQV-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/FJUVPPYNSDTRQV-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',3,5,6'-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,63095.0,https://pubchem.ncbi.nlm.nih.gov/compound/63095,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C(=C1)Cl)C2=C(C(=CC(=C2)Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 95,No,,95,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,38379-99-6,https://commonchemistry.cas.org/detail?cas_rn=38379-99-6,DSSTox Substance ID,DTXSID3038301,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID3038301,InChIKey,https://registry.identifiers.org/registry/inchikey,GXNNLIMMEXHBKV-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/GXNNLIMMEXHBKV-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',3,5',6-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,38012.0,https://pubchem.ncbi.nlm.nih.gov/compound/38012,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C=C1Cl)C2=C(C=CC(=C2Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 96,No,,96,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,73575-54-9,https://commonchemistry.cas.org/detail?cas_rn=73575-54-9,DSSTox Substance ID,DTXSID5074216,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID5074216,InChIKey,https://registry.identifiers.org/registry/inchikey,QQFGAXUIQVKBKU-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/QQFGAXUIQVKBKU-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',3,6,6'-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,63089.0,https://pubchem.ncbi.nlm.nih.gov/compound/63089,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C(=C1)Cl)C2=C(C=CC(=C2Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 97,No,,97,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,41464-51-1,https://commonchemistry.cas.org/detail?cas_rn=41464-51-1,DSSTox Substance ID,DTXSID2073510,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID2073510,InChIKey,https://registry.identifiers.org/registry/inchikey,JTUSORDQZVOEAZ-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/JTUSORDQZVOEAZ-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',3,4',5'-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,38881.0,https://pubchem.ncbi.nlm.nih.gov/compound/38881,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C(=C1)Cl)Cl)C2=CC(=C(C=C2Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 98,No,,98,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,60233-25-2,https://commonchemistry.cas.org/detail?cas_rn=60233-25-2,DSSTox Substance ID,DTXSID9074193,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID9074193,InChIKey,https://registry.identifiers.org/registry/inchikey,GOFFZTAPOOICFT-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/GOFFZTAPOOICFT-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',3,4',6'-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,43238.0,https://pubchem.ncbi.nlm.nih.gov/compound/43238,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C(=C1)Cl)Cl)C2=C(C=C(C=C2Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 99,No,,99,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,38380-01-7,https://commonchemistry.cas.org/detail?cas_rn=38380-01-7,DSSTox Substance ID,DTXSID1073496,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID1073496,InChIKey,https://registry.identifiers.org/registry/inchikey,LMQJBFRGXHMNOX-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/LMQJBFRGXHMNOX-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',4,4',5-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,38013.0,https://pubchem.ncbi.nlm.nih.gov/compound/38013,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C=C1Cl)Cl)C2=CC(=C(C=C2Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 100,No,,100,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,39485-83-1,https://commonchemistry.cas.org/detail?cas_rn=39485-83-1,DSSTox Substance ID,DTXSID8073504,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID8073504,InChIKey,https://registry.identifiers.org/registry/inchikey,RKUAZJIXKHPFRK-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/RKUAZJIXKHPFRK-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',4,4',6-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,38277.0,https://pubchem.ncbi.nlm.nih.gov/compound/38277,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C=C1Cl)Cl)C2=C(C=C(C=C2Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 101,No,,101,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,37680-73-2,https://commonchemistry.cas.org/detail?cas_rn=37680-73-2,DSSTox Substance ID,DTXSID8038304,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID8038304,InChIKey,https://registry.identifiers.org/registry/inchikey,LAHWLEDBADHJGA-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/LAHWLEDBADHJGA-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',4,5,5'-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,37807.0,https://pubchem.ncbi.nlm.nih.gov/compound/37807,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C=C1Cl)C2=CC(=C(C=C2Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 102,No,,102,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,68194-06-9,https://commonchemistry.cas.org/detail?cas_rn=68194-06-9,DSSTox Substance ID,DTXSID10867525,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID10867525,InChIKey,https://registry.identifiers.org/registry/inchikey,BWWVXHRLMPBDCK-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/BWWVXHRLMPBDCK-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',4,5,6'-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,63096.0,https://pubchem.ncbi.nlm.nih.gov/compound/63096,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C(=C1)Cl)C2=CC(=C(C=C2Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 103,No,,103,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,60145-21-3,https://commonchemistry.cas.org/detail?cas_rn=60145-21-3,DSSTox Substance ID,DTXSID5074189,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID5074189,InChIKey,https://registry.identifiers.org/registry/inchikey,PQHZWWBJPCNNGI-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/PQHZWWBJPCNNGI-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',4,5',6-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,63086.0,https://pubchem.ncbi.nlm.nih.gov/compound/63086,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C=C1Cl)C2=C(C=C(C=C2Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 104,No,,104,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,56558-16-8,https://commonchemistry.cas.org/detail?cas_rn=56558-16-8,DSSTox Substance ID,DTXSID0074184,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID0074184,InChIKey,https://registry.identifiers.org/registry/inchikey,MTCPZNVSDFCBBE-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/MTCPZNVSDFCBBE-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',4,6,6'-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,91662.0,https://pubchem.ncbi.nlm.nih.gov/compound/91662,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C(=C1)Cl)C2=C(C=C(C=C2Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 105,No,,105,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,32598-14-4,https://commonchemistry.cas.org/detail?cas_rn=32598-14-4,DSSTox Substance ID,DTXSID8038306,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID8038306,InChIKey,https://registry.identifiers.org/registry/inchikey,WIDHRBRBACOVOY-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/WIDHRBRBACOVOY-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,3,3',4,4'-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,36188.0,https://pubchem.ncbi.nlm.nih.gov/compound/36188,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C=C1C2=C(C(=C(C=C2)Cl)Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 106,No,,106,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,70424-69-0,https://commonchemistry.cas.org/detail?cas_rn=70424-69-0,DSSTox Substance ID,DTXSID5074212,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID5074212,InChIKey,https://registry.identifiers.org/registry/inchikey,BQENMISTWGTJIJ-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/BQENMISTWGTJIJ-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,3,3',4,5-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,51075.0,https://pubchem.ncbi.nlm.nih.gov/compound/51075,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=CC(=C1)Cl)C2=CC(=C(C(=C2Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 107,No,,107,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,70424-68-9,https://commonchemistry.cas.org/detail?cas_rn=70424-68-9,DSSTox Substance ID,DTXSID0074211,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID0074211,InChIKey,https://registry.identifiers.org/registry/inchikey,PVYBHVJTMRRXLG-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/PVYBHVJTMRRXLG-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,3,3',4',5-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,51074.0,https://pubchem.ncbi.nlm.nih.gov/compound/51074,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C=C1C2=C(C(=CC(=C2)Cl)Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 108,No,,108,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,70362-41-3,https://commonchemistry.cas.org/detail?cas_rn=70362-41-3,DSSTox Substance ID,DTXSID1074206,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID1074206,InChIKey,https://registry.identifiers.org/registry/inchikey,MPCDNZSLJWJDNW-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/MPCDNZSLJWJDNW-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,3,3',4,5'-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,91704.0,https://pubchem.ncbi.nlm.nih.gov/compound/91704,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C(=C1C2=CC(=CC(=C2)Cl)Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 109,No,,109,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,74472-35-8,https://commonchemistry.cas.org/detail?cas_rn=74472-35-8,DSSTox Substance ID,DTXSID9074224,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID9074224,InChIKey,https://registry.identifiers.org/registry/inchikey,XGQBSVVYMVILEL-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/XGQBSVVYMVILEL-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,3,3',4,6-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,93440.0,https://pubchem.ncbi.nlm.nih.gov/compound/93440,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=CC(=C1)Cl)C2=C(C(=C(C=C2Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 110,No,,110,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,38380-03-9,https://commonchemistry.cas.org/detail?cas_rn=38380-03-9,DSSTox Substance ID,DTXSID3038307,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID3038307,InChIKey,https://registry.identifiers.org/registry/inchikey,ARXHIJMGSIYYRZ-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/ARXHIJMGSIYYRZ-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,3,3',4',6-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,38015.0,https://pubchem.ncbi.nlm.nih.gov/compound/38015,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C=C1C2=C(C=CC(=C2Cl)Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 111,No,,111,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,39635-32-0,https://commonchemistry.cas.org/detail?cas_rn=39635-32-0,DSSTox Substance ID,DTXSID50865964,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID50865964,InChIKey,https://registry.identifiers.org/registry/inchikey,QMUDLTGWHILKHH-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/QMUDLTGWHILKHH-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,3,3',5,5'-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,63091.0,https://pubchem.ncbi.nlm.nih.gov/compound/63091,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=C(C=C(C=C1Cl)Cl)C2=C(C(=CC(=C2)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 112,No,,112,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,74472-36-9,https://commonchemistry.cas.org/detail?cas_rn=74472-36-9,DSSTox Substance ID,DTXSID4074225,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID4074225,InChIKey,https://registry.identifiers.org/registry/inchikey,NTKSJAPQYKCFPP-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/NTKSJAPQYKCFPP-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,3,3',5,6-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,91719.0,https://pubchem.ncbi.nlm.nih.gov/compound/91719,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=CC(=C1)Cl)C2=C(C(=CC(=C2Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 113,No,,113,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,68194-10-5,https://commonchemistry.cas.org/detail?cas_rn=68194-10-5,DSSTox Substance ID,DTXSID4074198,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID4074198,InChIKey,https://registry.identifiers.org/registry/inchikey,YDGFMDPEJCJZEV-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/YDGFMDPEJCJZEV-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,3,3',5',6-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,63087.0,https://pubchem.ncbi.nlm.nih.gov/compound/63087,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C(=C1Cl)C2=CC(=CC(=C2)Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 114,No,,114,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,74472-37-0,https://commonchemistry.cas.org/detail?cas_rn=74472-37-0,DSSTox Substance ID,DTXSID9074226,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID9074226,InChIKey,https://registry.identifiers.org/registry/inchikey,SXZSFWHOSHAKMN-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/SXZSFWHOSHAKMN-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,3,4,4',5-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,53036.0,https://pubchem.ncbi.nlm.nih.gov/compound/53036,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=CC=C1C2=CC(=C(C(=C2Cl)Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 115,No,,115,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,74472-38-1,https://commonchemistry.cas.org/detail?cas_rn=74472-38-1,DSSTox Substance ID,DTXSID4074227,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID4074227,InChIKey,https://registry.identifiers.org/registry/inchikey,IOVARPVVZDOPGQ-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/IOVARPVVZDOPGQ-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,3,4,4',6-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,91720.0,https://pubchem.ncbi.nlm.nih.gov/compound/91720,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=CC=C1C2=C(C(=C(C=C2Cl)Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 116,No,,116,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,18259-05-7,https://commonchemistry.cas.org/detail?cas_rn=18259-05-7,DSSTox Substance ID,DTXSID40864820,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID40864820,InChIKey,https://registry.identifiers.org/registry/inchikey,GGMPTLAAIUQMIE-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/GGMPTLAAIUQMIE-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,3,4,5,6-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,17348.0,https://pubchem.ncbi.nlm.nih.gov/compound/17348,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC=C(C=C1)C2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 117,No,,117,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,68194-11-6,https://commonchemistry.cas.org/detail?cas_rn=68194-11-6,DSSTox Substance ID,DTXSID9074199,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID9074199,InChIKey,https://registry.identifiers.org/registry/inchikey,ZDDZPDTVCZLFFC-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/ZDDZPDTVCZLFFC-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,3,4',5,6-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,63094.0,https://pubchem.ncbi.nlm.nih.gov/compound/63094,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=CC=C1C2=C(C(=CC(=C2Cl)Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 118,No,,118,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,31508-00-6,https://commonchemistry.cas.org/detail?cas_rn=31508-00-6,DSSTox Substance ID,DTXSID4032116,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID4032116,InChIKey,https://registry.identifiers.org/registry/inchikey,IUTPYMGCWINGEY-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/IUTPYMGCWINGEY-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,3',4,4',5-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,35823.0,https://pubchem.ncbi.nlm.nih.gov/compound/35823,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C=C1C2=CC(=C(C=C2Cl)Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 119,No,,119,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,56558-17-9,https://commonchemistry.cas.org/detail?cas_rn=56558-17-9,DSSTox Substance ID,DTXSID5074185,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID5074185,InChIKey,https://registry.identifiers.org/registry/inchikey,OAEQTHQGPZKTQP-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/OAEQTHQGPZKTQP-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,3',4,4',6-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,63083.0,https://pubchem.ncbi.nlm.nih.gov/compound/63083,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C=C1C2=C(C=C(C=C2Cl)Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 120,No,,120,C12H5Cl5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,68194-12-7,https://commonchemistry.cas.org/detail?cas_rn=68194-12-7,DSSTox Substance ID,DTXSID6073609,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID6073609,InChIKey,https://registry.identifiers.org/registry/inchikey,ZLGYJAIAVPVCNF-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/ZLGYJAIAVPVCNF-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,3',4,5,5'-Pentachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,50101.0,https://pubchem.ncbi.nlm.nih.gov/compound/50101,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=C(C=C(C=C1Cl)Cl)C2=CC(=C(C=C2Cl)Cl)Cl
